DNI;Gusto1;Gusto2;Gusto3;Gusto4;Gusto5
10258026;Equitacion;Motocross;Trekking;Waterpolo;Voley
72701127;Automovilismo;Waterpolo;Cricket;Rally;Automovilismo
49919181;Motonautica;Remo;Ciclismo;Windsurf;Softball
34255181;Voley;Maraton;Sky;Automovilismo;Automovilismo
77570841;Futsal;Sky;Buceo;Surf;Surf
81950375;Snowboard;Maraton;Crossfit;Automovilismo;Remo
68142242;Softball;Natacion;Ciclismo;Maraton;Jabalina
47704470;Snowboard;Voley;Natacion;Equitacion;Automovilismo
76578641;Ajedrez;Futbol;Judo;Futbol;Futsal
29584709;Escalada;Equitacion;Cricket;Crossfit;Maraton
80867571;Cricket;Futsal;Golf;Rally;Judo
57379235;;Handball;Rugby;Salto;Ciclismo
28898391;Tennis;Windsurf;Futsal;Futsal;Automovilismo
31047266;Ajedrez;Waterpolo;Remo;Golf;Ajedrez
68271650;Softball;Motocross;Kitesurf;Equitacion;Equitacion
13468158;Futsal;Natacion;Rugby;Automovilismo;Trekking
11602589;Motocross;Softball;Parapente;Motonautica;Windsurf
31726893;Voley;Salto;Ajedrez;Sky;Handball
21634932;Jockey;Motonautica;Waterpolo;Ciclismo;Futsal
99994125;Paracaidismo;Escalada;Ciclismo;Rally;Paracaidismo
47392934;Kitesurf;Rally;Motonautica;Cricket;Futsal
39444027;Vela;Futsal;Sky;Natacion;Softball
49391572;Rugby;Jockey;Motocross;Golf;Waterpolo
32502527;Kitesurf;Buceo;Waterpolo;Rally;Windsurf
77596848;Natacion;Judo;Golf;Ciclismo;Natacion
84285565;;Judo;Crossfit;Cricket;Crossfit
36122065;Ciclismo;Voley;Paracaidismo;Buceo;Maraton
41505994;Golf;Escalada;Rugby;Ciclismo;Rugby
30536483;Motocross;Vela;Judo;Handball;Windsurf
55837035;Voley;Handball;Waterpolo;Jockey;Golf
14817718;Escalada;Ajedrez;Waterpolo;Judo;Softball
41449634;Sky;Maraton;Judo;Trekking;Ajedrez
86420967;Remo;Motonautica;Equitacion;Maraton;Sky
35661050;Rugby;Maraton;Futsal;Paracaidismo;Salto
65690270;Vela;Maraton;Remo;Basket;Parapente
15893115;Maraton;Handball;Jabalina;Ajedrez;Parapente
86866599;Cricket;Maraton;Natacion;Paracaidismo;Waterpolo
47502463;Remo;Maraton;Futbol;Polo;Crossfit
27535487;Automovilismo;Handball;Ciclismo;Futsal;Sky
3112867;Parapente;Paracaidismo;Trekking;Equitacion;Waterpolo
27929344;Ciclismo;Jabalina;Ciclismo;Cricket;Motonautica
67856012;Parapente;Waterpolo;Natacion;Remo;Parapente
15054992;Futsal;Rugby;Windsurf;Escalada;Windsurf
25619477;Buceo;Sky;Rally;Rally;Waterpolo
35096681;Handball;Polo;Rugby;Surf;Rugby
11805613;Automovilismo;Kitesurf;Automovilismo;Windsurf;Windsurf
18025958;Handball;Equitacion;Natacion;Snowboard;Automovilismo
30005093;Ciclismo;Automovilismo;Futsal;Salto;Sky
56160943;Softball;Surf;Automovilismo;Windsurf;Trekking
67018501;Waterpolo;Rugby;Snowboard;Jockey;Motocross
94648258;Motonautica;Handball;Motocross;Softball;Buceo
84157498;Jabalina;Paracaidismo;Waterpolo;Kitesurf;Basket
25680781;Windsurf;Trekking;Crossfit;Buceo;Surf
72251327;Tennis;Waterpolo;Equitacion;Ajedrez;Automovilismo
97881513;Voley;Softball;Golf;Snowboard;Motonautica
80180917;Maraton;Surf;Equitacion;Sky;Cricket
770678;Motonautica;Sky;Remo;Maraton;Natacion
6178765;Ajedrez;Parapente;Jabalina;Judo;Jabalina
98491228;Automovilismo;Polo;Windsurf;Softball;Equitacion
43947741;Ajedrez;Remo;Paracaidismo;Judo;Waterpolo
68797498;Kitesurf;Waterpolo;Sky;Remo;Handball
73252100;Golf;Judo;Snowboard;Trekking;Waterpolo
24908291;Maraton;Rugby;Motonautica;Pesca;Windsurf
3051211;Golf;Basket;Natacion;Paracaidismo;Futsal
61384686;Maraton;Sky;Windsurf;Rugby;Trekking
64305484;Voley;Polo;Motonautica;Escalada;Snowboard
51740384;Snowboard;Polo;Automovilismo;Sky;Voley
26463035;Rugby;Voley;Softball;Rugby;Escalada
7419529;Waterpolo;Equitacion;Motocross;Windsurf;Buceo
17689540;Waterpolo;Parapente;Futsal;Buceo;Motonautica
13885141;Paracaidismo;Golf;Waterpolo;Maraton;Handball
89220203;Automovilismo;Automovilismo;Cricket;Jabalina;Tennis
34427533;Pesca;Maraton;Waterpolo;Ajedrez;Maraton
98765946;Ajedrez;Waterpolo;Kitesurf;Waterpolo;Pesca
82866397;;Waterpolo;Basket;Kitesurf;Motonautica
24813298;Softball;Natacion;Jockey;Pesca;Motocross
23223402;Sky;Waterpolo;Surf;Sky;Surf
85654148;Buceo;Salto;Ajedrez;Vela;Tennis
1855478;Pesca;Motocross;Vela;Motonautica;Golf
36451849;Cricket;Trekking;Paracaidismo;Futsal;Golf
70586820;Handball;Rally;Waterpolo;Motonautica;Equitacion
54213503;Paracaidismo;Maraton;Rally;Crossfit;Sky
82740550;Jabalina;Softball;Jockey;Automovilismo;Rally
41766222;Golf;Pesca;Automovilismo;Motonautica;Salto
45482848;Ajedrez;Tennis;Rally;Vela;Kitesurf
48807335;Futsal;Trekking;Waterpolo;Waterpolo;Futsal
16743025;Buceo;Rugby;Motonautica;Golf;Escalada
62995691;Judo;Natacion;Trekking;Motocross;Salto
49472764;Jockey;Polo;Waterpolo;Snowboard;Futsal
72809184;;Golf;Rugby;Paracaidismo;Rugby
16207157;Sky;Kitesurf;Rugby;Ciclismo;Paracaidismo
21219534;Natacion;Sky;Waterpolo;Paracaidismo;Vela
37739114;Paracaidismo;Maraton;Jockey;Golf;Rally
35131516;Softball;Futsal;Waterpolo;Paracaidismo;Parapente
40516473;Jabalina;Natacion;Natacion;Motonautica;Rally
85466290;Surf;Maraton;Rally;Waterpolo;Equitacion
72528586;Voley;Handball;Golf;Remo;Tennis
45465977;Kitesurf;Jockey;Equitacion;Automovilismo;Waterpolo
42572816;Voley;Tennis;Vela;Waterpolo;Rally
34095280;Judo;Snowboard;Equitacion;Rugby;Vela
35018962;Waterpolo;Waterpolo;Kitesurf;Golf;Polo
92989535;Futsal;Golf;Paracaidismo;Windsurf;Buceo
29623160;Jockey;Judo;Rugby;Natacion;Automovilismo
44505183;Jabalina;Jockey;Maraton;Futsal;Kitesurf
1767539;Automovilismo;Trekking;Futsal;Remo;Surf
32398069;Sky;Escalada;Maraton;Motocross;Maraton
45278159;Kitesurf;Equitacion;Jabalina;Remo;Maraton
77267144;Vela;Remo;Salto;Escalada;Waterpolo
36623739;Jabalina;Golf;Natacion;Motonautica;Automovilismo
46239454;Pesca;Paracaidismo;Paracaidismo;Rally;Motocross
69388533;Natacion;Futbol;Motocross;Futbol;Futbol
60743359;Softball;Motonautica;Automovilismo;Natacion;Waterpolo
77861710;Motocross;Basket;Trekking;Automovilismo;Sky
61291125;Sky;Natacion;Softball;Remo;Trekking
8384795;Tennis;Golf;Golf;Pesca;Jabalina
84301475;Judo;Voley;Equitacion;Snowboard;Buceo
62399377;Equitacion;Surf;Vela;Voley;Golf
15369571;Equitacion;Buceo;Voley;Futbol;Rally
63093596;Crossfit;Voley;Jockey;Maraton;Trekking
23891722;Waterpolo;Paracaidismo;Motonautica;Tennis;Softball
52838004;Trekking;Sky;Jabalina;Paracaidismo;Rugby
47403398;;Kitesurf;Basket;Remo;Remo
54670636;Ciclismo;Windsurf;Surf;Jockey;Ajedrez
65769247;Remo;Maraton;Basket;Trekking;Surf
71539709;Waterpolo;Snowboard;Equitacion;Ajedrez;Rally
76570827;Polo;Rugby;Ciclismo;Futsal;Buceo
98037691;Ciclismo;Judo;Windsurf;Salto;Parapente
34356992;Crossfit;Surf;Vela;Polo;Futbol
72369349;Buceo;Rally;Sky;Paracaidismo;Handball
50496215;Waterpolo;Judo;Judo;Futsal;Voley
18336181;Equitacion;Paracaidismo;Snowboard;Rugby;Judo
70633332;Voley;Surf;Futsal;Futbol;Waterpolo
76172155;Jockey;Golf;Surf;Handball;Polo
88214107;Waterpolo;Remo;Crossfit;Windsurf;Kitesurf
2288532;Judo;Snowboard;Ajedrez;Rugby;Pesca
64916435;Sky;Softball;Crossfit;Surf;Snowboard
59119287;Ajedrez;Motocross;Kitesurf;Motocross;Snowboard
84194048;Equitacion;Rally;Voley;Ajedrez;Natacion
93847962;Remo;Cricket;Ciclismo;Remo;Ciclismo
66485543;Ciclismo;Jockey;Salto;Vela;Snowboard
31642463;Softball;Golf;Crossfit;Paracaidismo;Voley
5002526;Buceo;Jockey;Parapente;Remo;Automovilismo
86424202;Salto;Surf;Equitacion;Snowboard;Parapente
12065593;Kitesurf;Salto;Judo;Equitacion;Paracaidismo
26221356;Buceo;Cricket;Pesca;Basket;Paracaidismo
20678455;;Jabalina;Handball;Parapente;Windsurf
3379119;Crossfit;Windsurf;Jabalina;Windsurf;Polo
60985539;Jockey;Crossfit;Basket;Paracaidismo;Parapente
45792573;Natacion;Softball;Trekking;Salto;Waterpolo
96147920;Vela;Snowboard;Tennis;Cricket;Escalada
9423465;Futbol;Futsal;Futbol;Trekking;Trekking
79896812;Softball;Polo;Softball;Waterpolo;Natacion
71434641;Ajedrez;Natacion;Rally;Softball;Futsal
98811560;Handball;Motonautica;Vela;Motocross;Crossfit
1663659;Ajedrez;Vela;Equitacion;Vela;Waterpolo
66623796;Paracaidismo;Escalada;Windsurf;Buceo;Basket
28315926;Ciclismo;Remo;Softball;Vela;Equitacion
35144923;Parapente;Futsal;Windsurf;Remo;Escalada
11689255;Tennis;Maraton;Rally;Golf;Paracaidismo
54180708;Vela;Trekking;Crossfit;Parapente;Paracaidismo
9807623;Cricket;Ajedrez;Softball;Motocross;Crossfit
14237728;Escalada;Rally;Escalada;Futsal;Pesca
20147539;Waterpolo;Equitacion;Kitesurf;Waterpolo;Parapente
82727673;Ajedrez;Waterpolo;Rugby;Kitesurf;Trekking
97397407;Paracaidismo;Ciclismo;Judo;Waterpolo;Pesca
62015503;Futsal;Ciclismo;Crossfit;Equitacion;Handball
16344765;Jabalina;Snowboard;Snowboard;Jabalina;Salto
56392383;Crossfit;Automovilismo;Trekking;Salto;Basket
25520256;Remo;Windsurf;Salto;Natacion;Waterpolo
88140090;Cricket;Judo;Rally;Pesca;Polo
38947323;Parapente;Motonautica;Waterpolo;Cricket;Voley
46847656;Polo;Natacion;Motocross;Salto;Tennis
69781613;Jabalina;Basket;Natacion;Trekking;Basket
11154225;Judo;Maraton;Trekking;Salto;Vela
3027585;Rugby;Sky;Kitesurf;Equitacion;Ajedrez
325751;Rugby;Surf;Ajedrez;Jabalina;Escalada
64429013;Ajedrez;Jabalina;Pesca;Ciclismo;Judo
10063220;Waterpolo;Trekking;Buceo;Pesca;Sky
2591854;;Buceo;Remo;Pesca;Salto
78243480;Snowboard;Futbol;Golf;Tennis;Vela
14104714;Cricket;Ciclismo;Paracaidismo;Motocross;Paracaidismo
40011718;Windsurf;Crossfit;Escalada;Futbol;Escalada
61551081;Motonautica;Equitacion;Equitacion;Salto;Salto
93133767;Rugby;Ajedrez;Natacion;Jabalina;Natacion
63034814;Natacion;Windsurf;Jabalina;Waterpolo;Jockey
46618909;;Kitesurf;Maraton;Salto;Judo
46943480;Motocross;Handball;Waterpolo;Tennis;Futsal
15152972;Motocross;Waterpolo;Jockey;Salto;Ciclismo
90279630;Ajedrez;Jabalina;Pesca;Pesca;Waterpolo
27663887;Cricket;Rally;Handball;Waterpolo;Surf
67894170;Cricket;Motocross;Natacion;Kitesurf;Jabalina
21780698;Softball;Buceo;Salto;Motocross;Vela
94195841;Automovilismo;Cricket;Kitesurf;Futbol;Remo
17538217;Parapente;Ciclismo;Salto;Salto;Futsal
65226223;Jockey;Polo;Maraton;Salto;Buceo
65401563;Surf;Basket;Judo;Vela;Surf
9820627;Futbol;Futbol;Trekking;Automovilismo;Waterpolo
84572051;Surf;Rally;Buceo;Parapente;Voley
49663718;Remo;Golf;Salto;Crossfit;Snowboard
37149702;Rally;Trekking;Snowboard;Vela;Equitacion
97846259;Futbol;Remo;Paracaidismo;Buceo;Futsal
38216541;Futbol;Buceo;Paracaidismo;Pesca;Salto
17308560;Cricket;Crossfit;Automovilismo;Judo;Maraton
48297008;Futbol;Trekking;Jabalina;Snowboard;Golf
91567118;Futsal;Motocross;Ajedrez;Pesca;Kitesurf
60453589;Trekking;Paracaidismo;Ajedrez;Rally;Salto
47455500;Rugby;Kitesurf;Snowboard;Remo;Motocross
20316109;Snowboard;Rally;Ajedrez;Basket;Rugby
49097823;Futsal;Jockey;Tennis;Trekking;Trekking
24512460;Snowboard;Motocross;Natacion;Rugby;Golf
89521260;Motonautica;Buceo;Motocross;Ajedrez;Judo
54672358;Futsal;Tennis;Futbol;Rugby;Ciclismo
59318945;Equitacion;Vela;Surf;Pesca;Waterpolo
52084468;Softball;Vela;Rugby;Golf;Golf
67139488;Surf;Ajedrez;Equitacion;Motocross;Snowboard
94333396;Futbol;Sky;Judo;Parapente;Rally
28497124;Kitesurf;Judo;Futsal;Windsurf;Cricket
67851177;Motocross;Trekking;Snowboard;Rally;Surf
64821739;Basket;Basket;Voley;Polo;Snowboard
83743657;Waterpolo;Futbol;Waterpolo;Remo;Paracaidismo
81736186;Buceo;Sky;Polo;Escalada;Golf
29004838;Remo;Waterpolo;Vela;Equitacion;Trekking
58759281;Tennis;Escalada;Sky;Voley;Natacion
20060419;Futbol;Voley;Waterpolo;Sky;Ajedrez
78902146;Natacion;Rugby;Rugby;Jabalina;Snowboard
12441548;;Equitacion;Rugby;Polo;Motonautica
13325228;Voley;Parapente;Futbol;Waterpolo;Trekking
62893114;Jabalina;Automovilismo;Polo;Rally;Snowboard
55262284;Tennis;Motocross;Cricket;Rally;Trekking
50477192;Automovilismo;Futsal;Salto;Ajedrez;Voley
5831102;Voley;Snowboard;Ajedrez;Pesca;Basket
70443103;Softball;Snowboard;Tennis;Salto;Buceo
33771172;Kitesurf;Automovilismo;Polo;Handball;Windsurf
42199801;Motocross;Pesca;Waterpolo;Windsurf;Remo
10268412;Buceo;Parapente;Voley;Rally;Buceo
53156265;Ajedrez;Ajedrez;Sky;Polo;Crossfit
71530278;Golf;Rally;Basket;Vela;Voley
47955059;Polo;Windsurf;Futsal;Automovilismo;Basket
96939037;Windsurf;Futbol;Sky;Futsal;Waterpolo
76036129;Motonautica;Crossfit;Jabalina;Motocross;Snowboard
38576765;Salto;Escalada;Waterpolo;Crossfit;Ciclismo
70794403;Trekking;Ciclismo;Ciclismo;Salto;Snowboard
18591515;Trekking;Pesca;Buceo;Maraton;Windsurf
51595309;Vela;Kitesurf;Escalada;Jabalina;Futsal
72334962;;Paracaidismo;Salto;Maraton;Snowboard
40334175;Softball;Natacion;Parapente;Remo;Pesca
27362525;Ajedrez;Crossfit;Crossfit;Equitacion;Crossfit
13080480;Automovilismo;Rugby;Trekking;Golf;Rugby
16570926;Maraton;Golf;Maraton;Pesca;Parapente
17177069;Waterpolo;Cricket;Paracaidismo;Pesca;Crossfit
59346806;Golf;Automovilismo;Futsal;Maraton;Judo
21510675;Automovilismo;Kitesurf;Motocross;Escalada;Windsurf
98643762;Sky;Golf;Paracaidismo;Pesca;Equitacion
71253708;Motocross;Rally;Sky;Waterpolo;Remo
64072429;Waterpolo;Parapente;Handball;Vela;Snowboard
29327504;Trekking;Cricket;Voley;Handball;Escalada
22859509;Ciclismo;Polo;Futbol;Natacion;Parapente
75847850;Natacion;Judo;Futsal;Motocross;Paracaidismo
79336724;Motocross;Ciclismo;Pesca;Parapente;Handball
58699887;Escalada;Cricket;Windsurf;Snowboard;Maraton
85620967;Windsurf;Automovilismo;Handball;Judo;Vela
2428881;Jabalina;Waterpolo;Cricket;Rally;Trekking
28168944;Parapente;Golf;Surf;Rugby;Jabalina
79937589;Rugby;Waterpolo;Crossfit;Judo;Waterpolo
74879638;Cricket;Escalada;Crossfit;Motonautica;Softball
29114233;Basket;Jabalina;Windsurf;Parapente;Jabalina
98181473;;Windsurf;Jockey;Kitesurf;Futsal
67675929;Rally;Ajedrez;Motonautica;Jabalina;Trekking
22079064;Paracaidismo;Surf;Crossfit;Rally;Cricket
44699503;Surf;Remo;Softball;Salto;Pesca
12493830;Voley;Maraton;Equitacion;Parapente;Futsal
71034118;Waterpolo;Futsal;Futsal;Handball;Jabalina
33454045;Vela;Trekking;Automovilismo;Rally;Trekking
72093724;Judo;Ciclismo;Pesca;Waterpolo;Voley
57216120;Futbol;Jockey;Cricket;Rugby;Remo
41663373;;Golf;Escalada;Snowboard;Rally
96412039;Waterpolo;Rugby;Windsurf;Waterpolo;Vela
62903662;Basket;Remo;Tennis;Parapente;Paracaidismo
36345387;Buceo;Waterpolo;Softball;Windsurf;Handball
16771619;Motocross;Sky;Pesca;Surf;Maraton
8485158;Sky;Tennis;Softball;Trekking;Escalada
77033641;Remo;Rally;Surf;Maraton;Ciclismo
34697174;Golf;Paracaidismo;Kitesurf;Cricket;Rally
19940494;Vela;Crossfit;Basket;Equitacion;Equitacion
10479517;Paracaidismo;Windsurf;Automovilismo;Sky;Tennis
91212053;Handball;Surf;Escalada;Motocross;Golf
17936774;Parapente;Remo;Vela;Tennis;Cricket
16132670;Basket;Basket;Golf;Tennis;Escalada
92769246;Golf;Remo;Paracaidismo;Handball;Pesca
72532050;Equitacion;Rally;Motocross;Maraton;Futsal
87611071;Judo;Remo;Softball;Vela;Equitacion
98903371;Vela;Maraton;Waterpolo;Snowboard;Motonautica
75312349;Ajedrez;Jabalina;Crossfit;Futbol;Rally
14935143;Ciclismo;Futbol;Jockey;Snowboard;Futsal
86007888;Kitesurf;Cricket;Cricket;Vela;Motocross
67110310;Futbol;Rally;Rally;Waterpolo;Escalada
42809676;Paracaidismo;Sky;Escalada;Softball;Motonautica
41600820;Motonautica;Sky;Snowboard;Buceo;Equitacion
57972968;Futsal;Windsurf;Vela;Escalada;Ciclismo
21419966;Tennis;Handball;Pesca;Trekking;Automovilismo
78380554;Waterpolo;Kitesurf;Paracaidismo;Softball;Trekking
84381421;Pesca;Ciclismo;Voley;Snowboard;Trekking
23733849;Waterpolo;Jockey;Jockey;Voley;Escalada
28775173;Salto;Maraton;Motonautica;Cricket;Snowboard
78816594;Jockey;Vela;Handball;Futbol;Basket
96787141;Jabalina;Trekking;Pesca;Kitesurf;Crossfit
38438741;Crossfit;Basket;Rugby;Automovilismo;Voley
23556442;Windsurf;Waterpolo;Futbol;Escalada;Ciclismo
43822872;Motocross;Futbol;Snowboard;Natacion;Buceo
13328526;Windsurf;Equitacion;Crossfit;Maraton;Snowboard
50885469;Jockey;Equitacion;Futsal;Cricket;Buceo
17301697;Buceo;Rally;Sky;Rugby;Voley
77732588;Jockey;Vela;Ajedrez;Ajedrez;Surf
14435781;Pesca;Rally;Rally;Golf;Natacion
15359170;Ciclismo;Ajedrez;Handball;Crossfit;Paracaidismo
8237268;Tennis;Waterpolo;Rally;Handball;Pesca
81324326;Softball;Cricket;Parapente;Judo;Parapente
28243810;Snowboard;Trekking;Pesca;Maraton;Trekking
34820980;Futbol;Snowboard;Crossfit;Crossfit;Jabalina
58411024;Voley;Paracaidismo;Waterpolo;Voley;Equitacion
35251804;Parapente;Waterpolo;Tennis;Snowboard;Judo
25599296;Pesca;Rugby;Rally;Futsal;Remo
18837589;;Paracaidismo;Futbol;Jabalina;Paracaidismo
19610971;Trekking;Equitacion;Waterpolo;Waterpolo;Cricket
79846463;Waterpolo;Futbol;Golf;Basket;Crossfit
70810001;Tennis;Ciclismo;Equitacion;Polo;Futsal
46228774;Natacion;Escalada;Rugby;Ciclismo;Basket
92432289;Golf;Futsal;Waterpolo;Futsal;Rugby
86824598;Futsal;Waterpolo;Judo;Jabalina;Windsurf
80196732;Maraton;Paracaidismo;Ajedrez;Escalada;Escalada
96707201;Parapente;Surf;Cricket;Ciclismo;Windsurf
41925547;Salto;Ajedrez;Waterpolo;Futsal;Polo
13278953;Jockey;Rugby;Maraton;Jockey;Equitacion
79593271;Sky;Ciclismo;Tennis;Buceo;Natacion
12959079;Parapente;Voley;Cricket;Parapente;Jockey
50759581;Natacion;Judo;Voley;Tennis;Windsurf
47349228;Waterpolo;Buceo;Futbol;Surf;Waterpolo
25272269;Remo;Crossfit;Futsal;Softball;Waterpolo
30758551;Golf;Jabalina;Sky;Salto;Motonautica
16160925;Surf;Windsurf;Maraton;Tennis;Equitacion
27985521;Jockey;Buceo;Tennis;Pesca;Windsurf
25843320;Buceo;Motocross;Ajedrez;Trekking;Rugby
90928622;Handball;Futbol;Rally;Vela;Basket
42450307;Motocross;Maraton;Crossfit;Rally;Rally
84209943;Basket;Crossfit;Futbol;Judo;Golf
99819732;Automovilismo;Kitesurf;Tennis;Futbol;Surf
25107818;Rugby;Tennis;Cricket;Automovilismo;Polo
46602152;Waterpolo;Futbol;Jabalina;Waterpolo;Waterpolo
26118658;Rally;Futbol;Parapente;Paracaidismo;Ajedrez
63860735;Paracaidismo;Handball;Remo;Sky;Sky
6637600;Jabalina;Equitacion;Parapente;Automovilismo;Rugby
67691166;Handball;Jabalina;Judo;Trekking;Pesca
66511248;Snowboard;Waterpolo;Waterpolo;Rugby;Sky
27803732;Escalada;Vela;Rally;Surf;Golf
16398424;Pesca;Snowboard;Waterpolo;Futsal;Softball
18187166;Kitesurf;Rally;Ciclismo;Paracaidismo;Snowboard
91638019;;Futsal;Tennis;Snowboard;Handball
65026634;Motonautica;Windsurf;Crossfit;Maraton;Motonautica
8374593;Pesca;Maraton;Futbol;Parapente;Crossfit
61878252;Rally;Voley;Parapente;Parapente;Motocross
58356298;Basket;Futbol;Escalada;Rugby;Golf
64866959;Maraton;Futsal;Judo;Trekking;Escalada
82112424;Softball;Motonautica;Golf;Jockey;Judo
83470464;Pesca;Kitesurf;Paracaidismo;Salto;Handball
37213864;Futsal;Waterpolo;Softball;Rally;Tennis
44858928;;Polo;Paracaidismo;Trekking;Trekking
62698250;Tennis;Kitesurf;Surf;Windsurf;Remo
25142073;Rally;Motonautica;Rugby;Salto;Softball
22227941;Natacion;Tennis;Ciclismo;Jabalina;Jockey
56380298;Snowboard;Parapente;Rally;Equitacion;Motonautica
98013434;Motocross;Paracaidismo;Rugby;Parapente;Crossfit
56425074;Automovilismo;Polo;Crossfit;Kitesurf;Salto
89024521;Parapente;Jockey;Handball;Remo;Ciclismo
81043952;Trekking;Natacion;Windsurf;Sky;Salto
31378817;Softball;Motocross;Sky;Golf;Waterpolo
39027416;Equitacion;Surf;Automovilismo;Escalada;Sky
94910739;Motocross;Rugby;Paracaidismo;Escalada;Trekking
43991397;Equitacion;Pesca;Rally;Voley;Cricket
97916583;Pesca;Remo;Windsurf;Cricket;Golf
99813889;Automovilismo;Jabalina;Futbol;Futsal;Futbol
60142649;Vela;Waterpolo;Kitesurf;Crossfit;Pesca
58930406;Buceo;Sky;Golf;Vela;Remo
96303331;Automovilismo;Pesca;Polo;Cricket;Buceo
1193090;Remo;Trekking;Softball;Golf;Rugby
40794639;Escalada;Waterpolo;Voley;Jockey;Jockey
78195834;Crossfit;Futsal;Ajedrez;Pesca;Salto
39689247;Rugby;Cricket;Escalada;Futsal;Futsal
95318119;Natacion;Natacion;Crossfit;Parapente;Snowboard
56398630;Handball;Waterpolo;Natacion;Parapente;Golf
59303090;Waterpolo;Remo;Ajedrez;Buceo;Equitacion
51722838;Trekking;Waterpolo;Voley;Jockey;Motocross
42036279;Rally;Judo;Natacion;Motocross;Automovilismo
28445819;Rally;Futsal;Handball;Voley;Equitacion
89397232;Windsurf;Voley;Escalada;Softball;Ciclismo
28214061;Cricket;Rugby;Tennis;Kitesurf;Remo
93579799;Handball;Cricket;Futsal;Snowboard;Sky
54251132;Voley;Basket;Crossfit;Tennis;Salto
87800672;Ajedrez;Basket;Ajedrez;Sky;Sky
16983533;Crossfit;Polo;Escalada;Jockey;Parapente
54944992;Futsal;Paracaidismo;Rally;Buceo;Softball
36317113;Waterpolo;Rugby;Basket;Natacion;Waterpolo
77026932;Jockey;Futbol;Waterpolo;Tennis;Salto
85144304;Equitacion;Pesca;Buceo;Waterpolo;Salto
53534956;Jockey;Ajedrez;Pesca;Crossfit;Judo
6291374;Maraton;Trekking;Judo;Voley;Crossfit
23268632;Jockey;Sky;Motocross;Equitacion;Polo
51165636;Maraton;Trekking;Surf;Kitesurf;Salto
54409958;Automovilismo;Waterpolo;Snowboard;Polo;Parapente
49580367;Futsal;Escalada;Surf;Jockey;Rally
30787669;Polo;Handball;Golf;Ciclismo;Motocross
76308940;Pesca;Ciclismo;Automovilismo;Remo;Snowboard
90424295;Motocross;Waterpolo;Rally;Pesca;Maraton
74745249;Motonautica;Motocross;Surf;Waterpolo;Automovilismo
18217904;Tennis;Voley;Futsal;Basket;Futbol
69896825;Sky;Motocross;Kitesurf;Equitacion;Waterpolo
58649612;Windsurf;Escalada;Golf;Jabalina;Jockey
6298607;Buceo;Maraton;Kitesurf;Parapente;Ajedrez
92482103;Snowboard;Voley;Vela;Polo;Salto
36074785;Equitacion;Cricket;Softball;Ajedrez;Golf
21485306;Ciclismo;Surf;Parapente;Ajedrez;Golf
22045117;Golf;Tennis;Futsal;Trekking;Maraton
8216906;Salto;Vela;Tennis;Softball;Parapente
49396356;Sky;Sky;Waterpolo;Basket;Remo
88854639;Judo;Waterpolo;Cricket;Golf;Judo
88196350;Vela;Rugby;Windsurf;Motonautica;Buceo
97730314;Softball;Sky;Automovilismo;Surf;Surf
40203077;;Motonautica;Waterpolo;Vela;Escalada
30137812;Motocross;Softball;Handball;Polo;Trekking
14724723;Handball;Polo;Futbol;Buceo;Handball
87556762;Parapente;Waterpolo;Futbol;Sky;Kitesurf
85039432;Trekking;Waterpolo;Judo;Sky;Futbol
66418983;Basket;Equitacion;Snowboard;Rally;Escalada
91699237;Tennis;Vela;Futbol;Pesca;Crossfit
33763624;Vela;Remo;Kitesurf;Kitesurf;Judo
70467202;Futsal;Surf;Vela;Ciclismo;Softball
21766224;Rugby;Vela;Rally;Sky;Maraton
16764985;Trekking;Crossfit;Buceo;Cricket;Equitacion
22335375;Natacion;Motonautica;Trekking;Handball;Pesca
9449991;Sky;Automovilismo;Motonautica;Kitesurf;Buceo
56977592;Rally;Waterpolo;Surf;Natacion;Motonautica
90284152;Waterpolo;Waterpolo;Tennis;Paracaidismo;Motocross
22989723;Windsurf;Motonautica;Futsal;Pesca;Basket
48594530;Buceo;Pesca;Basket;Rugby;Ajedrez
92335199;Cricket;Maraton;Kitesurf;Snowboard;Motocross
93718887;Cricket;Cricket;Tennis;Motonautica;Remo
63754503;Voley;Futsal;Parapente;Softball;Parapente
23559607;Ajedrez;Sky;Ciclismo;Maraton;Softball
88334159;Salto;Ajedrez;Parapente;Automovilismo;Vela
96271400;Rugby;Buceo;Kitesurf;Escalada;Paracaidismo
88034193;Tennis;Waterpolo;Basket;Voley;Maraton
54073125;Ajedrez;Rugby;Waterpolo;Polo;Polo
5382669;Jabalina;Salto;Jabalina;Buceo;Natacion
92571734;Ciclismo;Basket;Cricket;Crossfit;Sky
14896113;Ajedrez;Motocross;Jockey;Basket;Waterpolo
76734107;Buceo;Rugby;Jockey;Surf;Natacion
5538009;Softball;Windsurf;Basket;Handball;Rugby
79033491;Paracaidismo;Sky;Judo;Futbol;Jabalina
38514585;Vela;Surf;Voley;Escalada;Ciclismo
